id_emprestimo,id_usuario,id_livro,data_emprestimo,data_devolucao
2124,2176,4004,2026-03-23,2026-04-11
2125,7220,1551,2025-11-27,2025-11-30
2126,6796,1474,2026-05-07,
2127,7673,2768,2025-07-03,2025-07-04
2128,8930,3127,2026-02-02,
2129,9609,3777,2025-10-16,2025-10-28
2130,6643,4866,2026-05-13,
2131,5299,1015,2025-10-17,2025-11-11
2132,7903,2495,2025-08-08,2025-09-07
2133,88,2928,2025-06-18,2025-07-01
2134,8021,3882,2026-01-05,2026-01-22
2135,8287,1089,2025-09-28,2025-10-05
2136,3320,1821,2026-03-28,2026-04-18
2137,8272,2773,2025-10-15,2025-11-02
2138,2028,3909,2025-12-17,2026-01-07
2139,8731,1021,2025-12-15,2025-12-17
2140,2729,2670,2025-08-01,
2141,866,2497,2025-10-29,2025-11-28
2142,8858,554,2025-09-14,2025-09-29
2143,2386,2973,2025-12-06,2025-12-21
2144,4889,1892,2026-05-27,2026-06-07
2145,8560,2203,2025-08-28,2025-08-30
2146,10401,1675,2026-05-01,2026-05-17
2147,1355,2829,2026-03-21,2026-04-06
2148,9962,3912,2026-06-04,2026-06-11
2149,7026,3327,2025-10-22,2025-11-21
2150,3644,700,2025-09-08,
2151,9492,3040,2026-02-06,2026-02-15
2152,3932,4085,2025-12-24,2026-01-02
2153,9529,1500,2025-06-24,2025-07-13
2154,2293,4011,2025-09-27,2025-10-22
2155,8939,2040,2025-12-26,2025-12-28
2156,2866,155,2026-01-25,2026-02-14
2157,4301,702,2025-06-19,2025-07-02
2158,7350,2345,2025-09-20,2025-10-17
2159,723,2875,2026-03-05,2026-03-18
2160,9108,1763,2025-11-14,
2161,7508,3185,2026-03-17,2026-04-01
2162,3706,936,2026-03-26,2026-04-16
2163,906,1567,2025-12-06,2025-12-27
2164,5952,1372,2025-10-14,2025-11-12
2165,6931,923,2026-05-25,2026-06-22
2166,9251,2493,2026-03-18,2026-03-20
2167,7552,2102,2026-05-02,2026-05-26
2168,1309,765,2026-01-08,2026-01-27
2169,635,1060,2025-08-31,2025-09-19
2170,2686,2167,2025-11-12,
2171,860,76,2025-07-30,2025-08-02
2172,5935,754,2026-03-05,
2173,3371,1415,2025-10-27,2025-11-18
2174,1939,3527,2025-07-15,2025-08-03
2175,5787,1357,2025-08-08,2025-08-24
2176,4257,1310,2026-04-26,2026-04-27
2177,2536,3155,2025-09-30,
2178,3536,917,2026-04-28,2026-05-24
2179,1509,2493,2026-01-28,2026-02-17
2180,2775,1514,2026-01-13,
2181,1970,1558,2026-02-08,2026-02-23
2182,3749,2419,2025-12-28,2026-01-02
2183,5088,3014,2026-01-18,2026-01-25
2184,7479,2944,2026-03-09,
2185,3315,3879,2025-09-10,2025-09-22
2186,7065,2495,2025-08-20,2025-09-05
2187,6484,350,2025-07-11,2025-07-21
2188,1126,3132,2025-11-01,2025-11-06
2189,3797,2651,2025-12-26,
2190,6868,4283,2026-05-22,
2191,7023,3371,2025-11-06,2025-11-15
2192,7792,3607,2026-03-05,2026-03-26
2193,4720,1973,2025-12-01,
2194,989,4447,2025-07-18,2025-07-26
2195,5520,1030,2026-01-25,2026-02-05
2196,4012,2849,2026-03-09,2026-03-23
2197,3967,4288,2025-10-20,2025-10-27
2198,9737,4986,2026-03-24,2026-04-12
2199,1068,4920,2025-11-04,
2200,6972,1518,2026-05-06,2026-05-19
2201,7963,1332,2026-06-06,2026-07-04
2202,7054,560,2025-07-16,
2203,4205,4771,2025-07-17,2025-07-24
2204,7984,3722,2025-06-14,2025-07-07
2205,5370,2898,2025-09-15,
2206,520,2294,2026-05-16,
2207,3628,3297,2025-12-12,2025-12-17
2208,4363,383,2026-01-02,2026-01-19
2209,8734,1266,2026-02-08,2026-02-11
2210,6406,3164,2025-10-02,2025-10-19
2211,7012,1596,2025-10-25,2025-11-09
2212,8395,1800,2025-11-17,2025-12-05
2213,6326,3480,2025-08-10,
2214,7476,1945,2026-03-08,2026-03-28
2215,2381,1290,2026-03-12,
2216,6747,4380,2025-10-15,
2217,2846,4471,2025-07-02,2025-07-18
2218,2430,2287,2026-02-25,
2219,9389,4093,2026-06-11,2026-07-03
2220,7084,420,2025-09-03,
2221,1176,2526,2025-12-31,
2222,7302,502,2026-01-30,2026-02-22
2223,9896,4482,2025-07-30,2025-08-13
2224,9965,4616,2026-05-07,2026-05-28
2225,8808,1240,2026-05-15,2026-05-20
2226,4746,136,2025-12-14,2025-12-15
2227,5043,4229,2025-09-15,2025-10-14
2228,844,1215,2026-02-17,2026-02-21
2229,6451,1793,2026-04-11,2026-04-26
2230,880,4896,2026-03-16,2026-03-30
2231,7162,1080,2026-02-25,2026-03-05
2232,2957,884,2026-05-14,2026-06-05
2233,4250,4965,2026-05-31,
2234,6057,2031,2026-04-15,2026-04-16
2235,7770,3501,2025-08-28,2025-09-25
2236,6350,940,2026-02-18,2026-03-09
2237,8434,3292,2025-11-03,2025-11-13
2238,1523,1580,2025-12-05,2025-12-21
2239,6386,2287,2025-10-11,
2240,8808,602,2025-12-17,2025-12-20
2241,7317,2159,2026-01-20,2026-01-26
2242,5078,1640,2026-01-28,2026-02-16
2243,1897,4771,2026-05-17,
2244,353,3387,2026-02-26,2026-02-27
2245,4646,674,2026-01-28,2026-02-06
2246,1728,2179,2026-04-17,2026-05-02
2247,6931,4117,2026-02-17,2026-03-07
2248,3578,3101,2025-07-25,2025-08-20
2249,6403,2345,2025-11-10,2025-12-02
2250,9608,4069,2026-02-19,
2251,7964,2890,2026-06-06,2026-06-24
2252,427,1085,2025-11-25,2025-12-15
2253,8151,3532,2026-05-29,
2254,6146,1367,2025-07-04,2025-07-22
2255,5089,3224,2026-03-30,2026-04-25
2256,6982,842,2026-04-12,2026-05-05
2257,3904,3538,2025-09-11,
2258,8265,2976,2025-10-31,2025-11-05
2259,7833,488,2026-03-05,2026-03-26
2260,4021,4027,2026-01-30,
2261,6380,1744,2025-08-26,2025-09-21
2262,2184,3950,2025-12-28,2026-01-08
2263,5258,4277,2025-08-12,2025-09-07
2264,8529,257,2025-12-21,
2265,3883,3528,2025-07-04,2025-07-20
2266,6573,2080,2025-10-12,2025-10-17
2267,4224,4918,2026-02-18,2026-03-02
2268,8384,3795,2025-08-31,2025-09-07
2269,6400,2656,2025-12-27,
2270,3146,4825,2025-09-25,2025-10-21
2271,9400,4029,2025-12-29,2025-12-30
2272,7624,31,2025-11-09,2025-11-26
2273,6098,727,2026-01-27,2026-01-29
2274,6093,2836,2025-09-19,2025-10-10
2275,8459,3272,2026-01-30,2026-02-24
2276,5402,128,2026-01-20,2026-02-15
2277,7497,1678,2025-08-19,2025-09-08
2278,1650,2044,2026-03-07,
2279,8929,1211,2026-05-22,2026-06-13
2280,4086,4618,2026-06-06,2026-06-18
2281,8580,4276,2025-12-14,2025-12-21
2282,9060,238,2025-09-29,2025-10-10
2283,1987,2919,2026-05-16,2026-06-13
2284,5798,2042,2025-08-30,2025-09-25
2285,5936,3777,2025-09-25,2025-10-08
2286,8843,4327,2026-02-11,2026-03-10
2287,9893,2215,2026-02-13,
2288,5812,4634,2025-07-14,2025-08-09
2289,2775,810,2025-10-15,
2290,7432,3989,2026-03-05,
2291,6575,2757,2026-02-12,
2292,4449,4634,2026-04-08,2026-04-14
2293,5107,4117,2026-02-19,
2294,9964,2052,2025-11-06,2025-12-06
2295,8456,625,2026-06-01,2026-06-30
2296,227,3676,2026-05-24,2026-05-31
2297,2423,2034,2025-08-06,
2298,6196,2742,2025-08-04,2025-09-01
2299,1881,4552,2026-01-08,2026-01-31
2300,7024,1855,2026-03-12,
2301,2840,4970,2025-12-13,2025-12-26
2302,4960,226,2025-12-27,2025-12-28
2303,1411,2450,2026-03-10,2026-03-20
2304,4207,3693,2026-01-09,2026-02-02
2305,7402,2700,2025-12-14,2025-12-20
2306,5122,4227,2025-11-30,2025-12-17
2307,5164,2656,2025-12-13,
2308,758,3786,2026-04-30,2026-05-07
2309,8726,375,2026-01-10,
2310,6721,4397,2025-10-15,2025-11-05
2311,4030,4430,2026-05-02,2026-05-25
2312,8648,4305,2026-01-22,2026-02-14
2313,909,768,2026-03-04,2026-03-24
2314,850,67,2025-12-28,2025-12-30
2315,6654,1053,2025-09-18,2025-10-18
2316,7749,4188,2026-04-11,2026-05-02
2317,5824,456,2026-05-21,2026-06-04
2318,7873,4998,2026-02-09,2026-03-03
2319,9304,2410,2025-11-28,2025-12-01
2320,2143,559,2025-07-18,2025-07-22
2321,1794,2287,2025-09-15,2025-09-25
2322,9410,2316,2026-03-08,2026-03-26
2323,3461,3389,2026-01-01,
2324,4774,4096,2025-12-25,2026-01-13
2325,3892,4320,2026-02-19,2026-02-22
2326,991,3386,2026-03-22,2026-04-06
2327,9064,2687,2025-10-25,
2328,9826,4878,2025-06-19,2025-06-23
2329,10414,3856,2026-02-06,2026-02-16
2330,1882,935,2026-01-08,
2331,6831,2732,2026-06-04,2026-06-19
2332,6498,2808,2026-01-30,2026-03-01
2333,8695,811,2025-11-27,2025-12-05
2334,7441,714,2026-02-19,
2335,1035,1715,2025-06-29,
2336,1661,3917,2025-10-22,2025-11-16
2337,9306,1339,2026-01-10,2026-02-08
2338,1424,3468,2025-12-29,
2339,6381,1593,2025-10-16,2025-11-03
2340,4625,287,2025-12-27,2026-01-20
2341,2382,1612,2026-04-28,2026-05-09
2342,4642,55,2026-06-04,2026-06-29
2343,5186,3628,2025-06-16,2025-06-21
2344,4811,2881,2025-12-20,2026-01-05
2345,2017,1831,2026-06-08,2026-07-08
2346,7703,535,2025-09-10,2025-09-12
2347,1883,4431,2025-12-05,2025-12-12
2348,3114,2208,2026-04-25,2026-05-19
2349,1042,1855,2025-07-03,
2350,4061,4490,2025-07-21,2025-08-12
2351,4189,1291,2025-10-17,
2352,4871,3981,2025-11-04,2025-11-12
2353,8491,4286,2026-06-04,2026-06-11
2354,2062,2335,2025-11-24,
2355,1242,945,2025-07-27,
2356,7790,1323,2025-10-19,
2357,2173,2401,2025-09-05,2025-09-28
2358,4658,3180,2026-04-15,2026-05-13
2359,715,4699,2025-10-08,2025-11-04
2360,8433,910,2025-12-16,2026-01-10
2361,4684,3197,2025-12-19,2026-01-15
2362,3702,1676,2025-09-17,2025-09-22
2363,7323,4112,2025-09-18,
2364,3284,2541,2025-09-19,2025-09-27
2365,3277,2901,2026-03-07,2026-03-16
2366,8330,734,2026-05-19,2026-05-20
2367,1617,4205,2026-05-31,2026-06-07
2368,9134,2619,2025-07-17,2025-08-08
2369,1374,3200,2026-01-07,2026-01-14
2370,2991,2391,2025-06-21,2025-07-13
2371,6552,4178,2026-03-04,2026-04-03
2372,9380,4771,2025-07-12,2025-07-16
2373,115,2753,2026-02-02,2026-02-14
2374,5726,730,2025-12-20,2025-12-29
2375,5523,4126,2025-07-03,2025-07-25
2376,3578,2739,2026-05-19,2026-05-24
2377,10344,2846,2025-11-01,2025-11-17
2378,7104,283,2025-12-08,2025-12-18
2379,5013,1006,2025-11-25,2025-12-01
2380,202,2862,2026-03-08,2026-03-28
2381,9695,2391,2025-12-19,2026-01-05
2382,721,1778,2026-03-15,2026-04-12
2383,9718,3204,2025-06-17,2025-06-18
2384,2135,3091,2026-05-19,2026-05-27
2385,2820,4405,2026-01-25,2026-01-28
2386,1746,1035,2025-11-13,2025-12-03
2387,2468,2215,2025-07-18,2025-08-10
2388,1024,2723,2025-09-11,2025-10-07
2389,5857,1764,2025-12-15,2026-01-02
2390,6963,2763,2026-02-07,2026-02-24
2391,5356,1398,2025-12-12,2025-12-14
2392,1890,1343,2025-10-29,2025-11-22
2393,9428,157,2026-05-29,2026-06-17
2394,732,2728,2025-10-22,
2395,8937,2429,2025-07-30,2025-08-26
2396,8321,4305,2026-04-03,2026-04-28
2397,9253,468,2026-03-05,2026-03-22
2398,9396,2505,2026-01-09,2026-01-22
2399,3019,4029,2026-03-10,2026-03-14
2400,3901,727,2025-08-30,2025-09-04
2401,5504,1121,2025-08-18,2025-09-06
2402,6067,3453,2025-08-31,
2403,2558,4320,2025-10-07,2025-11-05
2404,4030,3646,2026-03-15,2026-04-02
2405,7510,3075,2025-12-12,2025-12-26
2406,3918,4058,2025-10-24,2025-11-12
2407,5320,2495,2026-01-27,2026-02-09
2408,6299,3545,2025-11-21,2025-12-14
2409,1192,3353,2025-11-18,2025-11-26
2410,6663,2276,2025-08-29,2025-09-09
2411,4177,3325,2026-03-04,2026-03-29
2412,8419,3725,2026-01-12,2026-02-01
2413,1270,4962,2025-06-14,2025-06-15
2414,4778,4446,2026-05-04,2026-05-12
2415,539,1759,2026-04-28,
2416,1178,1869,2025-12-14,2025-12-16
2417,581,2587,2025-07-26,2025-08-23
2418,2673,3349,2025-11-07,2025-11-16
2419,1253,4389,2026-01-30,2026-02-08
2420,9020,845,2025-09-07,
2421,6220,2531,2025-07-03,
2422,761,915,2025-12-29,2026-01-27
2423,6280,58,2025-08-13,
2424,4382,1982,2026-01-12,2026-02-09
2425,5936,3387,2025-10-10,2025-10-27
2426,2735,3176,2026-02-11,2026-02-21
2427,7703,4536,2026-04-28,
2428,7154,2495,2025-10-29,2025-11-25
2429,13,2413,2026-05-20,2026-06-08
2430,4873,160,2026-03-06,2026-03-18
2431,3168,4084,2026-05-05,2026-05-19
2432,6490,4882,2025-09-04,2025-10-02
2433,6220,2921,2026-02-21,2026-03-16
2434,446,2508,2025-07-01,
2435,3351,4553,2025-07-25,2025-08-12
2436,7475,2267,2025-08-24,2025-08-27
2437,2337,2194,2025-08-04,2025-08-18
2438,230,3199,2025-08-28,2025-09-15
2439,9739,1039,2025-08-14,
2440,5949,2702,2026-04-24,2026-04-29
2441,6095,3360,2025-10-14,
2442,4858,3623,2026-03-13,2026-04-08
2443,9492,1271,2026-03-06,2026-03-27
2444,7108,2106,2026-05-01,2026-05-19
2445,7358,1121,2025-12-28,2026-01-27
2446,7308,3327,2025-06-28,2025-07-05
2447,2842,728,2026-05-29,2026-06-14
2448,527,108,2025-06-26,
2449,4923,4441,2025-12-20,2025-12-24
2450,929,1675,2026-04-19,2026-04-22
2451,727,1467,2026-06-10,2026-07-08
2452,5977,363,2025-11-01,2025-11-23
2453,9252,373,2025-12-01,2025-12-23
2454,1965,3671,2026-04-10,2026-04-16
2455,8926,4221,2026-04-05,2026-04-24
2456,8675,4288,2025-10-07,2025-10-10
2457,2818,3687,2025-10-21,2025-10-28
2458,1193,3212,2025-10-07,2025-10-18
2459,7639,2687,2025-09-24,2025-10-14
2460,6198,3272,2025-12-01,2025-12-24
2461,7447,2073,2025-10-27,2025-11-03
2462,5480,2237,2025-10-19,2025-11-12
2463,4563,506,2025-09-18,2025-09-30
2464,10286,2967,2025-06-28,2025-07-22
2465,8760,3659,2025-12-01,
2466,5402,4171,2025-12-07,2025-12-14
2467,5178,3279,2026-02-13,2026-03-09
2468,9354,4349,2026-05-15,2026-05-29
2469,7982,4084,2025-06-24,2025-07-23
2470,9696,4802,2025-09-27,2025-10-23
2471,8097,3234,2025-09-02,2025-09-24
2472,6360,4624,2025-07-25,2025-08-04
2473,4365,3369,2026-03-13,
2474,7540,3391,2025-11-28,
2475,8532,594,2026-06-11,2026-06-12
2476,8598,1610,2026-05-14,2026-05-21
2477,4965,4714,2026-01-10,2026-01-24
2478,6879,2508,2026-04-27,2026-05-14
2479,8910,4191,2025-09-18,2025-10-12
2480,6617,42,2026-03-31,2026-04-01
2481,842,3255,2026-06-14,
2482,8830,457,2025-07-05,2025-07-31
2483,9822,3176,2025-09-12,2025-10-02
2484,9731,3242,2025-09-17,2025-10-12
2485,349,494,2026-06-14,2026-06-26
2486,4066,3512,2026-01-31,2026-02-16
2487,6712,3233,2025-06-16,2025-07-02
2488,2039,82,2025-11-19,2025-12-09
2489,148,4680,2026-01-20,2026-02-12
2490,2308,363,2025-12-12,2025-12-31
2491,1967,1504,2025-07-30,2025-08-21
2492,1024,3071,2026-02-23,2026-03-18
2493,9328,309,2025-08-28,2025-09-05
2494,3513,554,2026-05-24,2026-05-25
2495,9539,3626,2025-11-23,2025-12-05
2496,9548,4472,2025-07-22,2025-08-09
2497,552,3732,2025-11-04,2025-11-27
2498,9627,1570,2025-08-03,2025-08-11
2499,9390,3623,2026-03-04,
2500,8229,2369,2025-12-22,2025-12-24
2501,4207,1094,2025-09-15,2025-10-04
2502,1857,3884,2026-05-19,2026-06-11
2503,8826,2598,2026-03-14,2026-04-13
2504,3635,2052,2025-07-30,2025-08-12
2505,1728,2346,2025-12-19,2026-01-18
2506,5291,2400,2026-01-17,2026-01-23
2507,9819,930,2025-09-20,2025-10-08
2508,3183,238,2026-04-22,2026-05-11
2509,3711,2080,2026-02-11,2026-03-09
2510,7063,1645,2025-08-29,2025-09-13
2511,2959,1489,2025-11-10,
2512,7844,1791,2026-04-06,2026-04-17
2513,6328,968,2025-11-05,2025-11-21
2514,8757,3413,2025-11-29,2025-12-25
2515,4617,4155,2025-12-05,2025-12-22
2516,360,1437,2025-07-21,2025-07-30
2517,756,47,2025-07-25,2025-08-18
2518,1664,1781,2025-08-15,2025-08-21
2519,3121,2165,2026-05-21,2026-06-04
2520,6411,1987,2026-04-22,
2521,1892,2100,2026-03-20,2026-03-26
2522,1577,489,2025-11-04,2025-11-27
2523,2623,1549,2026-02-28,2026-03-29
2524,4878,3143,2025-12-26,2026-01-16
2525,8880,4133,2025-06-18,2025-06-20
2526,6593,2598,2025-12-20,2026-01-02
2527,1253,3902,2025-09-28,2025-10-06
2528,5596,3419,2025-07-15,2025-07-25
2529,1027,476,2025-09-16,2025-09-26
2530,3368,3516,2025-06-19,
2531,5824,915,2025-07-05,2025-07-07
2532,6379,4221,2026-03-21,2026-03-24
2533,2542,2188,2026-03-22,
2534,8010,4645,2025-06-19,2025-06-22
2535,912,2916,2025-08-04,2025-09-01
2536,1948,1098,2026-04-22,2026-05-01
2537,6059,3378,2026-04-15,2026-04-21
2538,5514,3745,2026-02-25,2026-03-26
2539,8465,2060,2026-05-02,2026-05-14
2540,488,532,2026-04-02,2026-04-20
2541,3668,1476,2026-04-13,2026-04-24
2542,2399,2086,2025-12-10,2025-12-30
2543,3181,3293,2025-07-14,2025-08-02
2544,919,936,2026-03-24,
2545,1019,2276,2025-10-26,2025-11-20
2546,1763,1185,2025-09-22,
2547,9003,3297,2025-06-15,
2548,5271,1957,2026-03-17,2026-03-23
2549,357,3349,2026-01-12,2026-01-27
2550,4145,3305,2026-03-06,
2551,9294,1897,2026-01-16,2026-02-09
2552,3709,4225,2025-11-09,2025-11-10
2553,7490,1241,2025-12-08,2025-12-23
2554,5444,36,2026-05-26,2026-05-30
2555,3193,82,2026-04-14,
2556,9928,3194,2025-10-23,2025-10-31
2557,9279,3623,2026-02-02,
2558,528,3575,2026-01-17,2026-01-21
2559,1481,2318,2025-10-15,2025-10-31
2560,9104,3334,2025-06-27,2025-07-07
2561,3262,3245,2026-02-25,2026-03-10
2562,1154,4571,2025-12-24,2025-12-30
2563,5134,2946,2026-06-13,2026-06-21
2564,4936,4103,2026-05-07,2026-05-11
2565,5259,1811,2025-07-22,2025-08-11
2566,5569,1675,2026-02-27,2026-03-20
2567,3017,1856,2026-03-16,2026-04-03
2568,5162,2219,2025-11-13,2025-11-24
2569,419,428,2025-08-21,2025-09-20
2570,3533,1343,2025-07-09,
2571,5403,4673,2026-06-13,2026-07-12
2572,7306,4218,2026-01-31,2026-03-01
2573,5356,2757,2025-09-19,2025-09-26
2574,8939,1234,2026-03-03,2026-03-12
2575,7843,2370,2025-11-10,2025-11-13
2576,5089,1778,2026-02-21,2026-03-01
2577,6096,788,2025-09-19,2025-10-11
2578,4605,137,2026-02-05,2026-02-23
2579,7498,3373,2026-01-24,2026-02-13
2580,5327,1882,2026-03-25,2026-04-19
2581,10047,920,2025-10-07,
2582,6916,1460,2026-03-02,2026-03-17
2583,54,2287,2026-04-20,2026-05-06
2584,8952,2666,2025-07-06,2025-08-02
2585,6463,922,2025-12-02,2025-12-19
2586,8407,3200,2026-01-11,2026-01-14
2587,5111,3941,2025-09-12,2025-09-14
2588,4120,2644,2025-08-14,2025-09-12
2589,2598,363,2025-07-22,2025-08-04
2590,598,3160,2025-12-06,2025-12-23
2591,5124,1445,2026-03-14,2026-03-28
2592,1924,4196,2025-08-21,
2593,5250,2289,2026-05-31,2026-06-20
2594,6053,300,2025-08-28,2025-09-18
2595,9928,1424,2026-02-04,
2596,7862,4437,2026-01-18,
2597,733,3226,2025-09-28,
2598,5974,921,2026-02-10,2026-02-12
2599,3770,299,2025-11-01,
2600,1931,2004,2025-10-12,
2601,1253,166,2025-10-11,2025-10-12
2602,6413,4742,2025-06-22,
2603,811,3646,2025-09-01,2025-09-07
2604,8451,1541,2026-05-19,2026-06-07
2605,3131,2297,2025-06-24,2025-06-29
2606,4602,3897,2025-07-24,2025-08-16
2607,3366,2287,2026-02-09,
2608,6526,3902,2025-09-23,2025-10-07
2609,172,4755,2025-07-12,2025-07-16
2610,2769,817,2026-02-22,
2611,3331,376,2026-04-17,2026-04-25
2612,1995,2513,2026-03-07,2026-03-11
2613,5410,2064,2026-06-11,2026-07-08
2614,4554,2457,2025-07-03,
2615,3534,4117,2026-05-24,2026-06-09
2616,773,4233,2026-03-17,2026-04-13
2617,86,363,2025-12-22,2026-01-10
2618,9953,2915,2026-03-19,
2619,2678,991,2026-01-05,2026-01-23
2620,577,3525,2026-04-01,2026-04-02
2621,3299,349,2025-12-08,
2622,3684,1006,2026-05-09,2026-05-20
2623,3455,3336,2025-10-14,2025-10-22
2624,5972,3947,2026-04-21,2026-05-01
2625,1096,4283,2025-09-18,2025-10-14
2626,4243,2497,2025-10-21,2025-11-08
2627,3756,4771,2026-02-15,2026-02-19
2628,551,644,2026-03-21,2026-04-06
2629,570,4210,2026-01-17,2026-02-06
2630,8629,2118,2025-11-25,2025-12-08
2631,3041,4571,2026-02-05,2026-03-04
2632,4805,1174,2025-10-13,2025-10-28
2633,6547,1036,2026-01-03,2026-01-13
2634,3963,408,2025-11-03,2025-11-08
2635,5868,4271,2025-10-01,2025-10-12
2636,1425,468,2026-05-03,2026-05-30
2637,3931,1157,2025-07-15,2025-07-23
2638,9199,1657,2026-03-04,2026-03-08
2639,4430,2989,2026-05-24,2026-06-05
2640,7629,3788,2025-08-21,
2641,1458,2179,2025-06-20,2025-07-06
2642,6647,2289,2026-02-14,
2643,4278,2326,2026-03-23,2026-03-28
2644,1469,2757,2026-05-22,2026-06-10
2645,7101,4121,2025-06-15,2025-06-18
2646,6705,554,2026-05-07,2026-06-06
2647,7440,3643,2025-11-27,2025-12-06
2648,9318,3968,2026-03-20,2026-03-28
2649,6120,1247,2025-12-07,2025-12-12
2650,619,561,2025-07-16,
2651,9598,1483,2026-01-21,
2652,1570,2317,2026-05-09,
2653,8888,920,2026-01-25,2026-02-16
2654,8615,3957,2025-10-11,
2655,689,1149,2026-05-12,2026-05-20
2656,299,173,2026-05-02,2026-05-26
2657,492,1947,2026-03-02,2026-03-21
2658,4181,3834,2025-10-16,2025-11-05
2659,8351,287,2025-10-22,2025-10-25
2660,713,4231,2026-03-25,
2661,7094,1442,2026-06-08,
2662,6860,363,2025-11-11,2025-11-29
2663,7243,2125,2025-07-03,
2664,4699,3386,2025-10-12,
2665,1521,430,2026-06-04,2026-06-28
2666,3746,3731,2025-10-23,2025-11-01
2667,7700,4410,2025-07-09,2025-08-04
2668,2674,1372,2025-09-22,
2669,1585,2591,2025-08-28,
2670,3540,1286,2025-08-29,
2671,8918,2095,2025-10-06,2025-10-12
2672,2442,1247,2025-07-15,2025-07-17
2673,8597,3310,2026-05-01,
2674,4566,2909,2026-05-23,
2675,3506,428,2025-11-15,
2676,9328,2948,2026-01-26,2026-02-21
2677,7908,4556,2025-07-09,2025-08-05
2678,8303,2145,2026-02-11,2026-02-17
2679,7392,992,2026-04-29,2026-05-05
2680,5758,743,2025-11-29,2025-12-27
2681,3990,2589,2025-10-04,2025-10-25
2682,3488,4500,2026-04-07,2026-04-18
2683,7102,3308,2025-11-27,2025-12-20
2684,4682,3058,2025-08-08,
2685,6403,3022,2026-03-22,
2686,6431,2534,2025-07-19,2025-08-09
2687,1012,3943,2026-02-17,2026-03-08
2688,2786,4145,2026-02-28,2026-03-01
2689,260,1040,2025-08-14,2025-09-01
2690,3370,1458,2026-04-17,
2691,7960,765,2026-02-20,2026-02-25
2692,9039,4117,2025-07-19,
2693,2017,4700,2025-11-22,
2694,2952,2169,2025-06-20,2025-06-26
2695,232,4556,2025-10-06,2025-10-28
2696,8786,2699,2026-05-05,
2697,4687,4630,2025-09-23,2025-10-09
2698,9008,1911,2025-09-15,
2699,3704,1676,2026-02-18,2026-02-24
2700,510,3130,2025-12-13,2025-12-24
2701,3787,1855,2025-11-14,2025-12-06
2702,10358,2217,2025-10-18,
2703,6746,1911,2025-12-28,2026-01-22
2704,6821,2289,2026-01-24,2026-02-11
2705,8525,128,2026-05-07,2026-05-17
2706,6711,4347,2026-01-25,2026-02-19
2707,9086,4320,2025-12-24,2025-12-31
2708,8662,4625,2026-04-25,
2709,8008,2397,2025-07-23,2025-08-22
2710,214,3116,2025-08-21,2025-09-11
2711,1281,2987,2025-09-01,
2712,358,1458,2026-05-07,2026-05-27
2713,4482,4704,2025-08-14,2025-09-07
2714,7827,1148,2026-02-15,2026-02-25
2715,3962,4778,2025-12-22,2026-01-11
2716,3477,3371,2025-11-17,2025-11-25
2717,5794,4096,2025-11-03,2025-11-19
2718,5833,1674,2025-11-07,2025-12-06
2719,1969,1071,2025-07-22,2025-08-21
2720,3457,2761,2025-09-04,2025-09-20
2721,10006,3138,2026-01-08,2026-01-19
2722,8589,1040,2026-05-19,2026-06-08
2723,1583,1856,2025-11-15,2025-12-10
2724,7165,4962,2026-03-12,2026-03-17
2725,8747,4845,2026-02-20,
2726,1323,4533,2025-06-18,2025-07-15
2727,810,1449,2025-08-17,2025-08-28
2728,1905,4920,2025-07-23,2025-08-13
2729,9995,4154,2026-03-15,2026-04-06
2730,1114,4611,2025-08-09,
2731,695,1720,2026-05-31,2026-06-08
2732,2121,415,2026-03-09,2026-03-13
2733,2446,3197,2026-05-20,2026-06-04
2734,2776,3378,2025-10-20,2025-10-21
2735,3906,2576,2026-04-23,2026-05-10
2736,5860,4471,2026-03-19,2026-04-17
