id_avaliacao,id_usuario,id_livro,nota,comentario,data_avaliacao
1484,6381,3879,3,Tempo cidade mundo dados,2026-02-10
1485,8278,2531,1,Vento luz dados tempo,2025-07-06
1486,3903,3075,3,Silencio fogo mundo luz,2026-03-03
1487,3887,997,3,Leitura sonho memoria,2026-04-16
1488,8465,3215,4,Sombra tempo,2025-08-19
1489,1932,2319,3,Tempo fogo,2025-10-15
1490,3333,4592,2,Mar sombra leitura silencio,2026-06-13
1491,3559,118,3,Luz memoria,2025-10-29
1492,1803,1215,0,Tempo memoria silencio tempo,2025-10-24
1493,7229,2098,3,Mundo luz silencio,2025-09-26
1494,8577,4029,2,Mar cidade,2025-10-10
1495,6609,3316,4,Cidade vento,2026-03-15
1496,9561,2120,2,Silencio vento cidade historia,2025-09-19
1497,4173,76,5,Vento mar,2025-07-14
1498,7933,2496,3,Historia cidade silencio,2025-09-09
1499,1484,4645,3,Tempo fogo,2025-11-15
1500,1807,1185,4,Cidade vento silencio leitura,2026-04-16
1501,3027,2860,3,Mar mundo,2025-11-19
1502,5525,931,4,Silencio silencio sombra,2025-06-21
1503,8332,3994,4,Mundo cidade,2025-12-20
1504,2840,4972,4,Dados historia silencio,2026-06-08
1505,967,3727,3,Historia mar sombra mundo,2025-11-23
1506,8757,612,4,Memoria silencio vento mar,2025-09-08
1507,5246,2052,2,Memoria mundo,2026-03-06
1508,6371,4096,3,Luz sombra memoria,2026-01-28
1509,495,393,3,Leitura memoria luz,2025-10-19
1510,4463,1095,2,Sombra memoria leitura dados,2026-01-16
1511,4883,3127,4,Tempo dados,2025-11-27
1512,8228,3058,3,Mar memoria,2026-03-06
1513,7655,3194,3,Leitura memoria silencio leitura,2026-03-12
1514,5052,1009,4,Historia sonho fogo silencio,2026-01-24
1515,2264,3837,4,Sombra fogo,2025-12-06
1516,9077,1497,4,Tempo vento luz cidade,2025-10-21
1517,8526,1797,4,Fogo silencio memoria silencio,2025-12-11
1518,665,2407,5,Fogo mar luz,2026-04-20
1519,4737,3652,3,Mar silencio historia sombra,2025-09-28
1520,8565,4441,3,Sonho mundo leitura mar,2025-10-27
1521,434,115,2,Mundo luz,2025-09-16
1522,6358,2841,4,Luz historia cidade sonho,2026-02-21
1523,6214,2401,3,Silencio luz tempo,2025-08-13
1524,502,443,5,Sombra tempo luz silencio,2025-07-13
1525,3227,1017,5,Silencio memoria fogo silencio,2026-01-15
1526,5728,2838,3,Vento cidade sonho fogo,2026-05-13
1527,871,4910,3,Mar memoria,2025-07-01
1528,1567,1856,5,Mundo memoria,2025-10-17
1529,3182,1364,5,Luz historia,2026-06-10
1530,7421,192,4,Sonho memoria sonho,2025-08-25
1531,1211,3175,5,Sonho historia mundo vento,2025-07-12
1532,3003,4878,2,Silencio fogo sombra,2026-04-20
1533,8507,4037,5,Sonho mar silencio,2026-01-15
1534,4845,2392,5,Mundo dados historia mundo,2026-01-20
1535,5481,4906,5,Mundo leitura,2026-06-12
1536,9546,4145,5,Sonho historia,2025-08-12
1537,3322,4299,3,Dados sombra silencio leitura,2025-08-07
1538,8040,3896,4,Historia vento,2025-12-24
1539,8530,1276,4,Mar vento mundo leitura,2025-12-09
1540,9948,1909,3,Historia dados,2025-09-04
1541,8114,4036,4,Sonho silencio,2025-09-11
1542,5903,842,2,Vento mundo silencio dados,2026-03-09
1543,3780,1778,3,Dados silencio mar,2026-05-25
1544,7577,3411,3,Luz leitura,2026-06-08
1545,124,810,2,Sonho historia,2026-03-23
1546,6582,420,5,Sombra luz dados sombra,2025-11-07
1547,7480,1044,3,Fogo historia dados mar,2025-08-31
1548,3840,1483,2,Memoria cidade memoria,2025-09-18
1549,265,4285,3,Mar memoria cidade,2026-05-27
1550,3672,3967,3,Dados fogo sonho,2025-12-16
1551,4725,4085,3,Sonho dados sonho mar,2025-10-29
1552,5464,1445,4,Tempo fogo fogo cidade,2025-09-22
1553,5725,4487,3,Dados mundo,2025-09-28
1554,2836,1869,2,Tempo sonho vento,2025-07-22
1555,5403,846,5,Mar leitura dados historia,2026-04-16
1556,128,2660,4,Memoria vento,2025-11-18
1557,9144,1164,3,Mar vento leitura,2025-12-09
1558,9061,1678,5,Dados sonho,2026-03-22
1559,7284,428,5,Vento dados mundo mundo,2026-01-30
1560,8682,77,3,Silencio leitura fogo,2025-12-08
1561,8775,2547,2,Silencio mundo sombra sombra,2026-01-18
1562,7139,3909,4,Vento fogo vento vento,2026-04-24
1563,3926,2683,3,Mar fogo,2025-06-15
1564,4107,952,4,Leitura silencio,2026-03-17
1565,1766,4629,5,Mar mar memoria,2026-02-28
1566,5502,2910,3,Cidade dados silencio luz,2025-07-23
1567,9822,1675,5,Sombra sombra,2026-06-01
1568,3007,3186,3,Fogo fogo,2026-03-25
1569,612,2096,3,Sonho tempo memoria vento,2025-10-20
1570,8382,1053,4,Memoria mundo dados mar,2025-09-21
1571,9337,2052,2,Sombra memoria,2025-10-26
1572,5924,2458,3,Silencio silencio,2026-03-10
1573,9048,398,3,Mundo historia silencio,2025-08-20
1574,6920,915,5,Mar tempo silencio sonho,2025-11-02
1575,6454,1595,3,Silencio luz sonho memoria,2025-11-09
1576,9471,2923,4,Mar sonho mundo mundo,2026-02-18
1577,5351,773,4,Sombra sombra fogo sonho,2026-03-05
1578,2920,2650,3,Memoria sombra silencio leitura,2025-10-21
1579,8321,4221,4,Cidade cidade,2026-06-01
1580,7571,2373,5,Silencio fogo leitura,2025-12-03
1581,496,3681,3,Sonho cidade,2026-02-18
1582,6786,513,1,Memoria silencio sombra,2026-02-25
1583,5853,3523,4,Cidade vento silencio,2025-10-29
1584,4598,1719,3,Memoria mar historia dados,2026-03-01
1585,4970,3917,4,Dados vento memoria,2025-10-04
1586,2627,1244,4,Sombra leitura sombra sonho,2025-12-29
1587,2225,539,4,Cidade memoria cidade,2026-01-08
1588,6212,2774,4,Mar sombra luz mundo,2025-07-27
1589,809,221,5,Tempo vento tempo tempo,2025-09-11
1590,1952,128,5,Leitura sonho luz dados,2026-01-13
1591,4647,4088,3,Silencio tempo,2025-06-30
1592,3436,4468,3,Silencio mar fogo dados,2026-04-01
1593,8638,4418,4,Memoria tempo sombra sombra,2026-03-17
1594,4950,4952,5,Sombra silencio,2025-11-01
1595,981,2200,4,Vento sonho tempo sonho,2025-06-20
1596,5667,1780,3,Cidade historia,2026-05-11
1597,5239,2598,4,Sombra memoria,2026-05-27
1598,1570,4986,2,Memoria historia tempo,2026-06-06
1599,4920,4389,3,Mundo cidade luz,2026-01-03
1600,254,4320,5,Silencio luz silencio tempo,2025-11-03
1601,7418,4098,4,Fogo dados,2025-08-03
1602,5435,3523,2,Cidade mundo sonho,2026-02-16
1603,4715,578,3,Tempo memoria sonho vento,2026-01-21
1604,7890,1724,4,Mundo tempo cidade mar,2025-07-28
1605,2764,3471,3,Tempo luz memoria tempo,2026-02-26
1606,8903,1138,4,Luz sonho,2026-01-05
1607,844,1625,4,Leitura leitura,2026-04-14
1608,7686,4320,5,Historia memoria memoria,2026-04-10
1609,830,2902,5,Silencio fogo fogo tempo,2026-05-14
1610,9296,3407,4,Sonho tempo tempo fogo,2025-11-21
1611,3409,4229,3,Fogo historia,2025-06-24
1612,5551,908,3,Mar luz vento,2025-08-17
1613,5458,1963,5,Dados leitura dados mar,2025-10-29
1614,1319,3523,3,Vento fogo mar tempo,2025-07-08
1615,9357,2348,2,Mar vento,2025-12-20
1616,4420,3847,2,Luz mar memoria mar,2025-09-27
1617,3949,3743,5,Luz historia silencio,2025-11-21
1618,1231,130,2,Tempo dados fogo fogo,2025-07-02
1619,7950,3799,2,Leitura luz vento,2025-11-13
1620,5219,644,5,Luz sonho,2026-02-12
1621,1999,489,3,Tempo fogo,2025-12-30
1622,2374,3105,5,Sombra mar silencio memoria,2025-09-06
1623,3626,2316,4,Memoria silencio memoria,2025-07-13
1624,8816,2607,4,Historia vento luz,2025-09-19
1625,2735,4296,3,Dados luz,2026-04-17
1626,8691,3640,4,Mar sonho sombra mar,2025-11-21
1627,281,1416,4,Mundo fogo vento sombra,2025-07-09
1628,8024,4327,4,Luz mundo,2025-06-18
1629,4151,1536,4,Luz luz sonho,2026-03-31
1630,2266,3194,2,Luz leitura,2026-04-17
1631,774,4446,5,Luz sonho cidade,2026-04-04
1632,2877,3607,2,Silencio leitura mar sombra,2025-09-11
1633,7255,3686,3,Luz cidade sombra,2026-02-23
1634,9779,3519,3,Memoria leitura leitura vento,2025-12-03
1635,7897,2700,4,Sonho luz memoria,2025-07-03
1636,9108,3649,3,Tempo memoria sombra sombra,2025-08-07
1637,9069,128,5,Dados sombra tempo silencio,2026-02-13
1638,2390,846,5,Sonho historia historia,2026-03-19
1639,1913,3285,5,Memoria sonho,2025-10-15
1640,8922,2602,4,Dados fogo silencio memoria,2026-02-10
1641,4531,3358,4,Sonho mar vento memoria,2025-09-19
1642,2649,1799,4,Silencio leitura,2026-01-11
1643,9548,3319,4,Mar dados,2025-06-22
1644,4377,1774,3,Silencio leitura,2025-10-10
1645,4880,42,4,Dados tempo,2025-10-24
1646,8288,527,4,Tempo historia leitura mundo,2025-10-23
1647,9746,791,4,Luz cidade tempo,2026-03-06
1648,4591,562,5,Historia mar mar,2025-08-29
1649,7752,2228,4,Sonho sombra fogo,2025-11-25
1650,7531,2687,3,Cidade mundo historia,2025-09-19
1651,6201,4858,4,Sombra vento cidade sonho,2025-07-01
1652,855,2203,5,Historia dados,2026-03-30
1653,8896,1633,5,Dados historia sonho mundo,2025-10-05
1654,2530,689,2,Mundo sonho vento,2025-08-01
1655,8686,2687,5,Historia sombra,2026-01-28
1656,6068,1618,2,Leitura sonho mundo tempo,2026-02-20
1657,1574,3419,4,Vento historia vento,2025-09-11
1658,8639,3405,3,Cidade silencio,2026-02-02
1659,3454,3115,5,Mundo memoria vento historia,2026-01-30
1660,5278,1377,5,Dados silencio,2026-02-19
1661,2516,4015,3,Fogo leitura historia,2026-01-26
1662,9403,2428,4,Tempo memoria leitura leitura,2025-07-04
1663,4274,3127,4,Leitura dados tempo,2025-12-27
1664,4640,222,2,Vento mundo luz vento,2025-11-28
1665,4942,2029,4,Historia dados mar historia,2025-08-14
1666,2005,3640,4,Silencio dados memoria sombra,2026-02-01
1667,446,418,4,Luz sombra vento dados,2026-02-25
1668,8801,2944,5,Memoria sonho,2026-02-11
1669,6502,928,4,Dados tempo,2026-01-14
1670,2079,2578,5,Dados dados vento,2026-05-22
1671,4525,180,3,Historia vento historia,2026-01-29
1672,7399,3538,4,Cidade dados,2025-06-27
1673,7652,2141,2,Fogo cidade,2026-02-17
1674,2542,1540,3,Luz luz memoria,2025-11-14
1675,6103,3777,5,Tempo silencio leitura memoria,2026-03-27
1676,3391,1448,5,Memoria mar memoria,2025-12-30
1677,7011,714,5,Tempo silencio mar,2026-04-23
1678,7428,1483,4,Memoria historia mar silencio,2026-01-12
1679,688,915,5,Memoria historia,2026-01-16
1680,7149,722,4,Historia tempo dados,2026-03-18
1681,7862,2109,2,Mar vento cidade sombra,2025-10-14
1682,7505,482,3,Cidade vento sombra,2025-07-31
1683,657,4348,3,Vento vento tempo sonho,2025-07-14
1684,4724,2747,4,Dados fogo silencio tempo,2026-01-02
1685,8394,3512,7,Historia historia silencio,2026-02-16
1686,8856,4585,2,Historia cidade vento,2025-07-01
1687,3743,2535,3,Luz tempo cidade silencio,2025-12-10
1688,5416,3078,5,Cidade luz cidade cidade,2025-12-09
1689,40,1063,4,Vento silencio mar,2025-09-16
1690,9530,3460,2,Historia dados sombra fogo,2026-04-25
1691,2669,4077,4,Tempo memoria dados mundo,2025-08-05
1692,1235,1014,4,Vento mar silencio vento,2026-05-09
1693,1626,2973,4,Historia tempo mar,2026-04-08
1694,4873,1064,3,Luz tempo,2026-05-25
1695,7784,1553,2,Sombra sombra cidade,2025-07-09
1696,3316,85,3,Sonho mundo silencio leitura,2026-01-30
1697,7251,4590,3,Vento fogo,2025-08-18
1698,2281,128,4,Memoria sonho vento,2025-08-22
1699,1130,1414,5,Mundo cidade,2026-03-03
1700,3956,422,4,Fogo luz mundo tempo,2025-11-06
1701,2686,2656,5,Luz luz sonho fogo,2025-10-05
1702,1674,3318,3,Sonho mundo mundo,2026-05-24
1703,4436,1414,4,Cidade dados cidade,2026-02-19
1704,189,1421,3,Historia silencio historia,2026-02-12
1705,7287,2519,3,Mundo silencio,2026-01-24
1706,9685,4117,3,Cidade luz luz,2026-03-25
1707,2263,1096,3,Silencio luz fogo mar,2025-11-23
1708,8038,3582,4,Mundo memoria sonho luz,2026-01-19
1709,1607,2627,2,Vento tempo silencio vento,2025-06-21
1710,9994,3646,3,Historia sonho sombra leitura,2025-08-27
1711,5273,4449,3,Luz leitura luz,2026-03-19
1712,6292,3845,1,Vento mar mundo memoria,2025-09-27
1713,170,2757,3,Leitura vento mar,2025-08-13
1714,8504,1783,4,Historia cidade memoria silencio,2026-02-02
1715,7086,3031,4,Vento silencio memoria,2026-05-31
1716,6870,2420,3,Vento historia historia luz,2025-10-10
1717,3584,643,5,Sombra sombra silencio,2025-06-28
1718,799,784,3,Memoria sombra,2026-04-22
1719,5097,2910,3,Mar dados leitura,2025-10-26
1720,9590,2919,4,Silencio historia sonho silencio,2025-07-01
1721,8846,960,4,Dados historia sonho mar,2025-07-07
1722,8844,3471,5,Leitura mar,2025-10-14
1723,6639,4879,5,Luz silencio,2025-11-04
1724,6506,1088,3,Memoria leitura tempo mar,2025-07-19
1725,6815,1897,4,Silencio vento,2026-01-13
1726,398,161,5,Cidade memoria,2026-04-11
1727,1421,667,2,Leitura mar sonho,2025-08-28
1728,589,2673,5,Cidade luz fogo cidade,2026-03-12
1729,101,1086,4,Sombra luz,2025-11-13
1730,4026,1102,3,Cidade cidade,2026-03-28
1731,4124,3530,4,Sombra sonho mundo,2025-11-11
1732,3348,4145,5,Mundo mar memoria,2025-08-14
1733,4287,677,5,Silencio memoria,2025-08-04
1734,8122,2412,2,Dados historia vento,2025-10-12
1735,6895,4484,2,Tempo historia,2025-10-14
1736,6554,1231,3,Historia historia,2025-07-28
1737,1793,238,2,Memoria cidade dados vento,2026-03-06
1738,2026,4283,4,Vento dados sonho,2026-01-22
1739,1764,2685,2,Luz historia,2025-11-30
1740,8087,3948,3,Mundo tempo luz tempo,2025-11-22
1741,1546,339,5,Vento sombra memoria luz,2026-03-22
1742,2770,1353,3,Historia memoria,2025-11-05
1743,4754,3147,4,Fogo vento silencio tempo,2025-06-23
1744,5850,2610,3,Mar silencio historia,2026-03-06
1745,8537,1795,4,Historia fogo leitura,2026-05-19
1746,1450,4230,5,Luz cidade,2025-09-03
1747,2575,2872,4,Tempo historia fogo luz,2026-05-23
1748,1945,2435,3,Historia vento,2025-09-04
1749,9205,1421,3,Tempo fogo mar,2025-10-18
1750,167,1248,3,Dados sombra,2026-03-15
1751,1964,544,4,Fogo cidade,2026-06-01
1752,9607,1035,2,Fogo sonho mundo,2026-05-26
1753,3676,348,4,Vento luz leitura fogo,2026-05-29
1754,1624,2314,4,Memoria tempo,2026-01-07
1755,2645,107,3,Dados historia tempo fogo,2025-11-25
1756,3277,920,3,Memoria dados,2025-06-26
1757,7512,3917,4,Cidade mar vento,2026-04-04
1758,3702,4326,5,Mar vento sombra,2026-03-13
1759,3861,339,4,Sonho fogo sonho,2025-12-22
1760,2835,2412,4,Silencio tempo silencio dados,2025-12-05
1761,7751,1247,4,Tempo mundo,2025-11-01
1762,5403,4517,4,Mar silencio leitura,2025-10-27
1763,7371,3822,5,Tempo sonho sonho,2025-08-11
1764,2358,2094,3,Silencio historia historia memoria,2026-03-08
1765,6238,2346,5,Fogo luz,2025-09-11
1766,3158,2525,4,Mundo tempo mundo historia,2026-05-25
1767,3909,339,4,Historia luz,2025-06-29
1768,2796,298,4,Memoria cidade sonho vento,2026-05-19
1769,1702,782,3,Sonho memoria sonho mundo,2025-11-22
1770,7851,3419,4,Sonho historia sonho sonho,2026-03-08
1771,7010,2901,5,Mundo sonho vento dados,2025-08-26
1772,1739,2495,4,Sombra sonho cidade,2025-12-31
1773,6290,4096,2,Vento cidade,2025-08-11
1774,5551,4641,4,Mar mundo memoria dados,2025-10-26
1775,3555,2926,3,Dados tempo,2026-03-23
1776,5204,2077,2,Vento luz luz sonho,2025-11-14
1777,4156,268,3,Sonho mar mar tempo,2026-01-13
1778,5385,17,4,Luz sonho historia,2026-04-10
1779,8039,1844,2,Mundo cidade cidade,2026-06-05
1780,4260,2521,4,Fogo cidade,2026-01-11
1781,231,2971,4,Historia sonho luz,2026-05-19
1782,4968,3879,3,Historia sombra leitura sombra,2025-10-19
1783,4632,420,4,Historia sonho vento historia,2025-07-30
1784,3763,2507,3,Mundo vento sonho sombra,2026-05-28
1785,4494,691,5,Fogo mar,2025-09-27
1786,3526,4519,3,Dados leitura memoria mundo,2026-04-27
1787,4715,4725,2,Vento fogo tempo vento,2026-04-27
1788,3076,2345,2,Tempo sonho leitura,2026-04-06
1789,7601,4084,3,Dados mundo historia,2026-04-12
1790,6659,161,4,Sombra historia tempo luz,2025-07-28
1791,6501,4698,3,Sombra leitura,2025-09-28
1792,6867,1490,4,Cidade mar vento,2026-04-30
1793,6426,765,4,Historia tempo memoria tempo,2026-03-17
1794,1016,4320,3,Dados mundo mar,2026-05-23
1795,7586,4652,4,Sombra fogo,2025-12-17
1796,1571,4162,2,Dados sombra sonho,2026-05-25
1797,5704,3545,5,Mar mar vento,2025-06-25
1798,7000,1468,4,Leitura sombra mundo,2026-04-02
1799,2997,2539,4,Vento mar,2026-05-19
1800,4905,1095,3,Sonho sombra,2026-03-20
1801,8546,1247,4,Mar vento,2025-07-01
1802,2448,3715,1,Silencio sonho mar,2026-03-07
1803,8936,1487,3,Historia sombra fogo mar,2025-09-21
1804,1791,2276,4,Memoria tempo cidade sonho,2026-02-25
1805,8720,674,5,Fogo sombra mar,2025-11-29
1806,2025,4778,3,Mar dados,2025-11-18
1807,8580,4673,3,Luz tempo sonho,2025-07-29
1808,6191,106,3,Dados tempo historia sonho,2026-02-08
1809,3757,363,5,Leitura luz fogo sombra,2025-10-12
1810,2457,1314,5,Tempo sombra,2025-08-18
1811,1271,3968,4,Dados mar,2025-06-26
1812,1768,2002,3,Cidade memoria fogo silencio,2026-06-09
1813,2476,7,2,Sombra memoria sombra mundo,2026-04-11
1814,5641,1739,5,Luz luz cidade,2026-05-11
1815,9377,482,4,Dados cidade,2026-01-18
1816,3783,4711,2,Mar tempo,2026-01-02
1817,9930,3378,1,Cidade sonho mundo,2025-07-18
1818,8713,1102,3,Historia fogo,2025-11-19
1819,3053,410,5,Luz mar cidade,2025-10-01
1820,1565,3345,3,Sonho sonho,2026-05-27
1821,4799,4593,2,Sombra historia memoria,2026-05-09
1822,6396,1967,3,Historia mar,2025-07-03
1823,1157,2608,3,Tempo tempo historia,2025-10-27
1824,4934,4378,4,Historia memoria cidade vento,2026-06-01
1825,2171,2311,4,Historia vento,2026-05-04
1826,2017,3313,4,Dados memoria vento mundo,2026-02-04
1827,3949,1272,4,Silencio mundo,2025-12-17
1828,5788,915,5,Historia sonho luz sonho,2025-10-12
1829,289,4594,3,Historia sombra luz sombra,2025-10-03
1830,9228,2495,4,Vento leitura historia,2025-09-18
1831,9684,4158,3,Fogo vento,2025-07-31
1832,8906,2091,3,Sombra mundo historia fogo,2025-09-06
1833,5567,3902,5,Luz silencio,2026-05-15
1834,3960,1909,3,Fogo vento,2026-04-06
1835,2412,4096,4,Silencio leitura mundo sombra,2026-01-01
1836,1966,3928,4,Tempo fogo tempo dados,2026-04-19
1837,6831,1748,5,Historia luz tempo,2025-07-06
1838,6557,3784,3,Vento sombra memoria leitura,2025-09-04
1839,5629,2508,4,Cidade historia,2026-01-23
1840,2479,1173,4,Leitura silencio sonho leitura,2025-12-24
1841,8050,1865,3,Historia mundo,2025-07-22
1842,212,4394,3,Silencio silencio sombra silencio,2025-10-14
1843,5557,1580,4,Vento silencio mundo,2025-11-28
1844,2895,4686,2,Cidade leitura mar,2025-08-02
1845,6943,2237,4,Tempo vento cidade tempo,2025-11-30
1846,4423,3165,1,Mundo sonho,2025-06-29
1847,6430,4975,3,Sombra sombra leitura fogo,2025-06-27
1848,1620,674,5,Sonho vento mundo,2025-10-26
1849,6637,2456,3,Dados mar sonho cidade,2025-12-03
1850,5652,2973,3,Cidade leitura,2026-05-16
1851,8427,3725,5,Vento dados,2025-10-07
1852,4161,495,5,Dados mar sombra,2025-10-03
1853,8125,4305,1,Historia fogo dados,2026-01-12
1854,4676,1465,5,Mar mar,2025-11-05
1855,9513,3364,5,Mar historia silencio cidade,2026-04-12
1856,9097,2167,3,Memoria sombra mar,2026-04-27
1857,8839,1028,5,Tempo leitura fogo tempo,2025-11-25
1858,9804,3180,5,Sonho silencio,2025-11-17
1859,8894,4931,3,Luz fogo fogo sombra,2025-09-21
1860,8467,3194,2,Sonho fogo silencio historia,2026-04-07
1861,4604,2205,3,Leitura leitura,2026-02-02
1862,4101,2236,4,Historia mundo historia,2025-08-08
1863,7685,4577,4,Memoria sombra,2026-01-18
1864,3250,1555,3,Cidade memoria,2026-02-25
1865,4435,4890,5,Mundo tempo cidade,2025-09-28
1866,2251,4433,3,Sombra sombra,2026-05-08
1867,1587,2902,5,Mundo vento,2025-09-16
1868,9119,4266,4,Mundo cidade sombra,2026-05-16
1869,7280,3791,2,Dados silencio sonho,2025-07-20
1870,5070,2512,2,Sonho leitura,2025-07-03
1871,4127,4578,5,Mundo memoria leitura,2026-04-26
1872,4865,4677,3,Cidade sombra silencio mundo,2025-11-18
1873,2652,1989,3,Tempo tempo memoria cidade,2025-07-30
1874,3650,2024,5,Mar dados,2026-01-22
1875,4656,134,4,Mar tempo,2026-02-25
1876,4255,2488,4,Sombra fogo memoria,2025-07-31
1877,2083,46,4,Tempo tempo mar luz,2025-07-20
1878,5701,194,2,Vento dados,2025-07-07
1879,5782,1938,4,Mar mar tempo,2025-07-05
1880,9399,4294,4,Historia historia dados,2026-06-04
1881,1525,919,2,Cidade tempo sonho,2026-03-27
1882,1700,2407,4,Leitura dados tempo,2026-01-12
1883,4058,374,3,Vento mundo mar,2025-07-20
1884,7470,284,3,Silencio luz,2026-03-30
1885,5707,4173,2,Leitura sombra luz,2025-12-02
1886,2020,4546,3,Vento silencio fogo vento,2025-08-07
1887,1018,2852,5,Vento sombra,2025-08-07
1888,4654,4284,1,Vento vento vento mar,2025-12-27
1889,5379,1269,2,Mar luz,2026-01-19
1890,8500,1984,1,Silencio historia fogo,2026-04-22
1891,7182,1902,4,Mundo luz luz luz,2025-09-24
1892,821,4238,4,Sombra fogo,2026-03-14
1893,1807,2276,5,Luz vento,2025-11-17
1894,6612,2945,5,Tempo vento vento tempo,2025-11-15
1895,5571,1483,4,Memoria dados,2026-02-04
1896,3525,3039,5,Dados tempo mundo,2025-09-19
1897,1375,3771,5,Tempo sonho,2025-11-22
1898,2899,408,4,Leitura mundo,2026-03-22
1899,67,1482,5,Silencio historia,2025-08-22
1900,8298,795,3,Luz luz dados fogo,2026-05-12
1901,8318,85,4,Luz fogo luz,2026-06-01
1902,761,1421,2,Mundo mar mar tempo,2025-07-24
1903,8734,243,3,Sombra silencio sonho,2026-02-04
1904,5336,1439,4,Sombra sombra mar memoria,2025-07-19
1905,5389,384,3,Vento mar fogo,2026-01-21
1906,421,2944,5,Sombra dados,2026-01-05
1907,5128,2764,2,Mundo silencio dados,2026-03-19
1908,757,2841,4,Vento tempo memoria historia,2025-08-27
